"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","gene","mate","qstart_raw","qend_raw","sstart_raw","send_raw"
"ATPF1G","SRR7910035.7707644",97.98,99,2,0,111,209,3,299,1.67e-65,206,"ATPF1G","R1",111,209,299,3
"ATPF1G","SRR7910035.13050212",97,100,3,0,100,199,2,301,1.69e-65,206,"ATPF1G","R1",100,199,301,2
"ATPF1G","SRR7910035.9653316",97.98,99,2,0,120,218,2,298,1.69e-65,206,"ATPF1G","R1",120,218,298,2
"ATPF1G","SRR7910035.21318896",98.99,99,1,0,34,132,3,299,1.71e-65,206,"ATPF1G","R1",34,132,3,299
"ATPF1G","SRR7910035.17769155",98.99,99,1,0,34,132,2,298,1.71e-65,206,"ATPF1G","R1",34,132,298,2
"ATPF1G","SRR7910035.8910917",98.99,99,1,0,34,132,3,299,1.71e-65,206,"ATPF1G","R1",34,132,299,3
"ATPF1G","SRR7910035.1443766",98.99,99,1,0,34,132,2,298,1.71e-65,206,"ATPF1G","R1",34,132,298,2
"ATPF1G","SRR7910035.23270670",97.98,99,2,0,117,215,2,298,1.73e-65,206,"ATPF1G","R1",117,215,298,2
"ATPF1G","SRR7910035.2606170",97,100,3,0,115,214,1,300,1.74e-65,206,"ATPF1G","R1",115,214,1,300
"ATPF1G","SRR7910035.21407087",97.98,99,2,0,108,206,3,299,1.8e-65,206,"ATPF1G","R1",108,206,3,299
"ATPF1G","SRR7910035.20367875",98,100,2,0,61,160,1,300,1.88e-65,206,"ATPF1G","R1",61,160,1,300
"ATPF1G","SRR7910035.11710498",97.98,99,2,0,97,195,1,297,1.92e-65,206,"ATPF1G","R1",97,195,1,297
"ATPF1G","SRR7910035.10345010",97.98,99,2,0,97,195,1,297,1.92e-65,206,"ATPF1G","R1",97,195,1,297
"ATPF1G","SRR7910035.1290528",98.99,99,1,0,34,132,1,297,1.97e-65,206,"ATPF1G","R1",34,132,297,1
"ATPF1G","SRR7910035.14488675",97.98,99,2,0,97,195,3,299,1.99e-65,206,"ATPF1G","R1",97,195,299,3
"ATPF1G","SRR7910035.15984327",97.98,99,2,0,114,212,3,299,2.01e-65,206,"ATPF1G","R1",114,212,299,3
"ATPF1G","SRR7910035.13426157",97.98,99,2,0,55,153,3,299,2.14e-65,206,"ATPF1G","R1",55,153,3,299
"ATPF1G","SRR7910035.25831796",97.98,99,2,0,107,205,3,299,2.24e-65,206,"ATPF1G","R1",107,205,3,299
"ATPF1G","SRR7910035.13161355",99,100,1,0,22,121,2,301,2.31e-65,206,"ATPF1G","R1",22,121,2,301
"ATPF1G","SRR7910035.19910380",97.98,99,2,0,113,211,2,298,2.32e-65,206,"ATPF1G","R1",113,211,2,298
"ATPF1G","SRR7910035.13817725",98.99,99,1,0,131,229,3,299,2.34e-65,206,"ATPF1G","R1",131,229,3,299
"ATPF1G","SRR7910035.13595435",97.98,99,2,0,113,211,3,299,2.39e-65,206,"ATPF1G","R1",113,211,299,3
"ATPF1G","SRR7910035.26267049",97.98,99,2,0,112,210,2,298,2.42e-65,206,"ATPF1G","R1",112,210,2,298
"ATPF1G","SRR7910035.17061245",97.98,99,2,0,112,210,2,298,2.42e-65,206,"ATPF1G","R1",112,210,2,298
"ATPF1G","SRR7910035.1019711",100,100,0,0,18,117,1,300,2.44e-65,206,"ATPF1G","R1",18,117,1,300
"ATPF1G","SRR7910035.9794958",97,100,3,0,100,199,2,301,2.5e-65,206,"ATPF1G","R1",100,199,2,301
"ATPF1G","SRR7910035.9054156",97,100,3,0,114,213,1,300,2.5e-65,206,"ATPF1G","R1",114,213,1,300
"ATPF1G","SRR7910035.13587536",97.98,99,2,0,52,150,3,299,2.52e-65,206,"ATPF1G","R1",52,150,299,3
"ATPF1G","SRR7910035.12722765",100,100,0,0,17,116,2,301,2.67e-65,206,"ATPF1G","R1",17,116,301,2
"ATPF1G","SRR7910035.2618074",100,100,0,0,17,116,1,300,2.67e-65,206,"ATPF1G","R1",17,116,1,300
"ATPF1G","SRR7910035.17877345",98,100,2,0,25,124,2,301,2.78e-65,206,"ATPF1G","R1",25,124,301,2
"ATPF1G","SRR7910035.10941780",97.98,99,2,0,94,192,3,299,3e-65,206,"ATPF1G","R1",94,192,3,299
"ATPF1G","SRR7910035.9616255",96.97,99,3,0,119,217,3,299,3e-65,206,"ATPF1G","R1",119,217,299,3
"ATPF1G","SRR7910035.1553510",100,100,0,0,6,105,2,301,3.04e-65,206,"ATPF1G","R1",6,105,301,2
"ATPF1G","SRR7910035.1413439",97.98,99,2,0,95,193,3,299,3.21e-65,206,"ATPF1G","R1",95,193,299,3
"ATPF1G","SRR7910035.22988590",100,100,0,0,1,100,2,301,3.24e-65,206,"ATPF1G","R1",1,100,301,2
"ATPF1G","SRR7910035.20748516",98.99,99,1,0,29,127,3,299,3.35e-65,206,"ATPF1G","R1",29,127,3,299
"ATPF1G","SRR7910035.5695272",98.99,99,1,0,29,127,3,299,3.35e-65,206,"ATPF1G","R1",29,127,3,299
"ATPF1G","SRR7910035.23002954",98.969,97,1,0,89,185,3,293,3.39e-65,205,"ATPF1G","R1",89,185,3,293
"ATPF1G","SRR7910035.4812960",98,100,2,0,135,234,2,301,3.46e-65,206,"ATPF1G","R1",135,234,301,2
"ATPF1G","SRR7910035.1847134",98.99,99,1,0,31,129,2,298,3.46e-65,206,"ATPF1G","R1",31,129,2,298
"ATPF1G","SRR7910035.23482538",100,99,0,0,8,106,3,299,4.03e-65,205,"ATPF1G","R1",8,106,3,299
"ATPF1G","SRR7910035.11663280",100,99,0,0,8,106,3,299,4.03e-65,205,"ATPF1G","R1",8,106,299,3
"ATPF1G","SRR7910035.4064954",99,100,1,0,21,120,1,300,4.03e-65,205,"ATPF1G","R1",21,120,1,300
"ATPF1G","SRR7910035.27867385",98.99,99,1,0,133,231,3,299,4.12e-65,205,"ATPF1G","R1",133,231,299,3
"ATPF1G","SRR7910035.10879831",97,100,3,0,34,133,2,301,4.3e-65,205,"ATPF1G","R1",34,133,301,2
"ATPF1G","SRR7910035.8322162",97.98,99,2,0,120,218,3,299,4.45e-65,205,"ATPF1G","R1",120,218,299,3
"ATPF1G","SRR7910035.23512700",100,99,0,0,10,108,3,299,4.5e-65,205,"ATPF1G","R1",10,108,299,3
"ATPF1G","SRR7910035.5129538",100,99,0,0,10,108,3,299,4.5e-65,205,"ATPF1G","R1",10,108,299,3
"ATPF1G","SRR7910035.20643306",98,100,2,0,129,228,1,300,4.9e-65,205,"ATPF1G","R1",129,228,1,300
"ATPF1G","SRR7910035.12451200",100,99,0,0,13,111,3,299,5.12e-65,205,"ATPF1G","R1",13,111,3,299
"ATPF1G","SRR7910035.5419343",98.99,99,1,0,25,123,1,297,5.3e-65,205,"ATPF1G","R1",25,123,1,297
"ATPF1G","SRR7910035.6160660",98,100,2,0,28,127,2,301,5.35e-65,205,"ATPF1G","R1",28,127,301,2
"ATPF1G","SRR7910035.4968097",100,100,0,0,4,103,2,301,5.41e-65,205,"ATPF1G","R1",4,103,301,2
"ATPF1G","SRR7910035.19317400",97.98,99,2,0,117,215,2,298,5.59e-65,205,"ATPF1G","R1",117,215,298,2
"ATPF1G","SRR7910035.22438306",96,100,4,0,91,190,1,300,5.77e-65,205,"ATPF1G","R1",91,190,300,1
"ATPF1G","SRR7910035.20239953",98,100,2,0,28,127,1,300,5.84e-65,205,"ATPF1G","R1",28,127,300,1
"ATPF1G","SRR7910035.19630529",99,100,1,0,137,236,1,300,5.97e-65,205,"ATPF1G","R1",137,236,1,300
"ATPF1G","SRR7910035.8085910",98.99,99,1,0,24,122,3,299,6.03e-65,205,"ATPF1G","R1",24,122,3,299
"ATPF1G","SRR7910035.1497429",98.99,99,1,0,24,122,3,299,6.03e-65,205,"ATPF1G","R1",24,122,299,3
"ATPF1G","SRR7910035.22052303",96,100,4,0,114,213,1,300,6.1e-65,205,"ATPF1G","R1",114,213,1,300
"ATPF1G","SRR7910035.2981930",100,99,0,0,12,110,3,299,6.1e-65,205,"ATPF1G","R1",12,110,299,3
"ATPF1G","SRR7910035.7202294",100,99,0,0,14,112,3,299,6.37e-65,205,"ATPF1G","R1",14,112,299,3
"ATPF1G","SRR7910035.20254547",98,100,2,0,134,233,1,300,7.18e-65,204,"ATPF1G","R1",134,233,300,1
"ATPF1G","SRR7910035.28241165",96.97,99,3,0,110,208,3,299,7.66e-65,204,"ATPF1G","R1",110,208,299,3
"ATPF1G","SRR7910035.23559171",96.97,99,3,0,104,202,3,299,7.75e-65,204,"ATPF1G","R1",104,202,3,299
"ATPF1G","SRR7910035.26573072",100,99,0,0,9,107,2,298,7.83e-65,204,"ATPF1G","R1",9,107,298,2
"ATPF1G","SRR7910035.22724097",96.97,99,3,0,43,141,3,299,8.18e-65,204,"ATPF1G","R1",43,141,299,3
"ATPF1G","SRR7910035.1036305",97,100,3,0,125,224,1,300,8.93e-65,204,"ATPF1G","R1",125,224,300,1
"ATPF1G","SRR7910035.11750314",96.97,99,3,0,99,197,3,299,9.22e-65,204,"ATPF1G","R1",99,197,3,299
"ATPF1G","SRR7910035.22508373",98,100,2,0,24,123,1,300,9.63e-65,204,"ATPF1G","R1",24,123,300,1
"ATPF1G","SRR7910035.20117570",97.98,99,2,0,120,218,2,298,9.84e-65,204,"ATPF1G","R1",120,218,298,2
"ATPF1G","SRR7910035.17719620",96.97,99,3,0,108,206,3,299,9.84e-65,204,"ATPF1G","R1",108,206,3,299
"ATPF1G","SRR7910035.12898769",97,100,3,0,128,227,1,300,9.84e-65,204,"ATPF1G","R1",128,227,300,1
"ATPF1G","SRR7910035.7253156",98.99,99,1,0,23,121,2,298,9.95e-65,204,"ATPF1G","R1",23,121,2,298
"ATPF1G","SRR7910035.23976293",98,100,2,0,29,128,2,301,1.12e-64,204,"ATPF1G","R1",29,128,301,2
"ATPF1G","SRR7910035.564037",95,100,5,0,99,198,1,300,1.12e-64,204,"ATPF1G","R1",99,198,1,300
"ATPF1G","SRR7910035.19540667",96,100,4,0,107,206,2,301,1.15e-64,204,"ATPF1G","R1",107,206,2,301
"ATPF1G","SRR7910035.27902523",100,99,0,0,1,99,2,298,1.17e-64,204,"ATPF1G","R1",1,99,298,2
"ATPF1G","SRR7910035.27881310",100,99,0,0,1,99,2,298,1.17e-64,204,"ATPF1G","R1",1,99,298,2
"ATPF1G","SRR7910035.9631396",100,99,0,0,1,99,1,297,1.17e-64,204,"ATPF1G","R1",1,99,297,1
"ATPF1G","SRR7910035.25732434",96.97,99,3,0,112,210,2,298,1.2e-64,204,"ATPF1G","R1",112,210,2,298
"ATPF1G","SRR7910035.10815561",97.98,99,2,0,84,182,2,298,1.22e-64,204,"ATPF1G","R1",84,182,298,2
"ATPF1G","SRR7910035.9614842",96.97,99,3,0,94,192,3,299,1.22e-64,204,"ATPF1G","R1",94,192,299,3
"ATPF1G","SRR7910035.21926152",99,100,1,0,152,251,2,301,1.7e-64,204,"ATPF1G","R1",152,251,2,301
"ATPF1G","SRR7910035.7189082",99,100,1,0,152,251,2,301,1.7e-64,204,"ATPF1G","R1",152,251,301,2
"ATPF1G","SRR7910035.19991257",99,100,1,0,173,272,2,301,1.72e-64,204,"ATPF1G","R1",173,272,301,2
"ATPF1G","SRR7910035.14105733",99,100,1,0,173,272,2,301,1.72e-64,204,"ATPF1G","R1",173,272,2,301
"ATPF1G","SRR7910035.5847158",99,100,1,0,174,273,1,300,1.72e-64,204,"ATPF1G","R1",174,273,1,300
"ATPF1G","SRR7910035.4056721",96.97,99,3,0,98,196,2,298,1.75e-64,204,"ATPF1G","R1",98,196,2,298
"ATPF1G","SRR7910035.21842682",99,100,1,0,20,119,2,301,1.77e-64,204,"ATPF1G","R1",20,119,2,301
"ATPF1G","SRR7910035.18425729",99,100,1,0,20,119,2,301,1.77e-64,204,"ATPF1G","R1",20,119,2,301
"ATPF1G","SRR7910035.10081896",97,100,3,0,66,165,2,301,1.77e-64,204,"ATPF1G","R1",66,165,2,301
"ATPF1G","SRR7910035.22939805",99,100,1,0,2,101,2,301,1.79e-64,204,"ATPF1G","R1",2,101,301,2
"ATPF1G","SRR7910035.26945557",99,100,1,0,5,104,1,300,1.85e-64,204,"ATPF1G","R1",5,104,300,1
"ATPF1G","SRR7910035.4308335",99,100,1,0,17,116,2,301,1.85e-64,204,"ATPF1G","R1",17,116,301,2
"ATPF1G","SRR7910035.8251196",99,100,1,0,175,274,1,300,1.93e-64,204,"ATPF1G","R1",175,274,1,300
"ATPF1G","SRR7910035.23828631",100,99,0,0,19,117,3,299,1.95e-64,204,"ATPF1G","R1",19,117,3,299
"ATPF1G","SRR7910035.5648647",98.99,99,1,0,22,120,3,299,2e-64,204,"ATPF1G","R1",22,120,3,299
"ATPF1G","SRR7910035.28126762",99,100,1,0,171,270,2,301,2.02e-64,203,"ATPF1G","R1",171,270,2,301
"ATPF1G","SRR7910035.24172846",99,100,1,0,171,270,1,300,2.02e-64,203,"ATPF1G","R1",171,270,1,300
"ATPF1G","SRR7910035.7265655",99,100,1,0,171,270,1,300,2.02e-64,203,"ATPF1G","R1",171,270,1,300
"ATPF1G","SRR7910035.19170873",98,100,2,0,31,130,2,301,2.09e-64,203,"ATPF1G","R1",31,130,301,2
"ATPF1G","SRR7910035.891030",99,100,1,0,140,239,2,301,2.09e-64,203,"ATPF1G","R1",140,239,2,301
"ATPF1G","SRR7910035.25579835",99,100,1,0,151,250,1,300,2.11e-64,203,"ATPF1G","R1",151,250,1,300
"ATPF1G","SRR7910035.4674541",96.97,99,3,0,108,206,3,299,2.13e-64,203,"ATPF1G","R1",108,206,3,299
"ATPF1G","SRR7910035.24923474",97.98,99,2,0,26,124,3,299,2.16e-64,203,"ATPF1G","R1",26,124,299,3
"ATPF1G","SRR7910035.20049958",100,99,0,0,4,102,2,298,2.35e-64,203,"ATPF1G","R1",4,102,2,298
"ATPF1G","SRR7910035.11330909",97,100,3,0,38,137,1,300,2.35e-64,203,"ATPF1G","R1",38,137,300,1
"ATPF1G","SRR7910035.22525462",100,99,0,0,5,103,3,299,2.43e-64,203,"ATPF1G","R1",5,103,3,299
"ATPF1G","SRR7910035.19808002",99,100,1,0,172,271,1,300,2.43e-64,203,"ATPF1G","R1",172,271,300,1
"ATPF1G","SRR7910035.4941866",99,100,1,0,142,241,1,300,2.43e-64,203,"ATPF1G","R1",142,241,1,300
"ATPF1G","SRR7910035.25309745",99,100,1,0,148,247,1,300,2.46e-64,203,"ATPF1G","R1",148,247,1,300
"ATPF1G","SRR7910035.18427728",99,100,1,0,148,247,1,300,2.46e-64,203,"ATPF1G","R1",148,247,300,1
"ATPF1G","SRR7910035.14125270",99,100,1,0,148,247,1,300,2.46e-64,203,"ATPF1G","R1",148,247,300,1
"ATPF1G","SRR7910035.15910803",98,100,2,0,26,125,1,300,2.71e-64,203,"ATPF1G","R1",26,125,1,300
"ATPF1G","SRR7910035.21305905",97,100,3,0,70,169,1,300,3.05e-64,203,"ATPF1G","R1",70,169,1,300
"ATPF1G","SRR7910035.1584778",100,99,0,0,6,104,2,298,3.05e-64,203,"ATPF1G","R1",6,104,2,298
"ATPF1G","SRR7910035.25698670",99,100,1,0,154,253,2,301,3.12e-64,203,"ATPF1G","R1",154,253,301,2
"ATPF1G","SRR7910035.24645990",99,100,1,0,168,267,1,300,3.12e-64,203,"ATPF1G","R1",168,267,300,1
"ATPF1G","SRR7910035.16893605",99,100,1,0,154,253,2,301,3.12e-64,203,"ATPF1G","R1",154,253,301,2
"ATPF1G","SRR7910035.15407410",100,99,0,0,2,100,3,299,3.12e-64,203,"ATPF1G","R1",2,100,299,3
"ATPF1G","SRR7910035.13122327",99,100,1,0,154,253,1,300,3.12e-64,203,"ATPF1G","R1",154,253,300,1
"ATPF1G","SRR7910035.12547981",99,100,1,0,168,267,1,300,3.12e-64,203,"ATPF1G","R1",168,267,300,1
"ATPF1G","SRR7910035.4476035",99,100,1,0,168,267,2,301,3.12e-64,203,"ATPF1G","R1",168,267,301,2
"ATPF1G","SRR7910035.18232359",97.98,99,2,0,25,123,1,297,3.12e-64,203,"ATPF1G","R1",25,123,1,297
"ATPF1G","SRR7910035.20663313",95.96,99,4,0,109,207,3,299,3.15e-64,203,"ATPF1G","R1",109,207,3,299
"ATPF1G","SRR7910035.3117171",96.97,99,3,0,50,148,1,297,3.19e-64,203,"ATPF1G","R1",50,148,297,1
"ATPF1G","SRR7910035.17044100",98,100,2,0,16,115,2,301,3.3e-64,203,"ATPF1G","R1",16,115,301,2
"ATPF1G","SRR7910035.27056917",96.97,99,3,0,97,195,3,299,3.52e-64,203,"ATPF1G","R1",97,195,3,299
"ATPF1G","SRR7910035.27587993",97,100,3,0,27,126,1,300,3.56e-64,203,"ATPF1G","R1",27,126,1,300
"ATPF1G","SRR7910035.25294924",99,100,1,0,143,242,1,300,3.67e-64,203,"ATPF1G","R1",143,242,1,300
"ATPF1G","SRR7910035.10183004",99,100,1,0,144,243,1,300,3.67e-64,203,"ATPF1G","R1",144,243,1,300
"ATPF1G","SRR7910035.8518659",99,100,1,0,144,243,1,300,3.67e-64,203,"ATPF1G","R1",144,243,300,1
"ATPF1G","SRR7910035.20065896",99,100,1,0,149,248,2,301,3.8e-64,203,"ATPF1G","R1",149,248,301,2
"ATPF1G","SRR7910035.16388912",99,100,1,0,149,248,1,300,3.8e-64,203,"ATPF1G","R1",149,248,1,300
"ATPF1G","SRR7910035.3269302",99,100,1,0,149,248,1,300,3.8e-64,203,"ATPF1G","R1",149,248,1,300
"ATPF1G","SRR7910035.25187683",95.96,99,4,0,112,210,2,298,4.05e-64,202,"ATPF1G","R1",112,210,2,298
"ATPF1G","SRR7910035.941530",99,100,1,0,169,268,2,301,4.19e-64,202,"ATPF1G","R1",169,268,301,2
"ATPF1G","SRR7910035.24020621",99,100,1,0,176,275,1,300,4.23e-64,202,"ATPF1G","R1",176,275,1,300
"ATPF1G","SRR7910035.10866477",97.98,99,2,0,29,127,3,299,4.28e-64,202,"ATPF1G","R1",29,127,299,3
"ATPF1G","SRR7910035.1289704",100,99,0,0,20,118,3,299,4.47e-64,202,"ATPF1G","R1",20,118,3,299
"ATPF1G","SRR7910035.18919946",97.98,99,2,0,28,126,3,299,4.57e-64,202,"ATPF1G","R1",28,126,299,3
"ATPF1G","SRR7910035.4537374",99,100,1,0,157,256,1,300,4.62e-64,202,"ATPF1G","R1",157,256,300,1
"ATPF1G","SRR7910035.28136577",99,100,1,0,177,276,1,300,4.98e-64,202,"ATPF1G","R1",177,276,300,1
"ATPF1G","SRR7910035.23994694",99,100,1,0,177,276,2,301,4.98e-64,202,"ATPF1G","R1",177,276,301,2
"ATPF1G","SRR7910035.2792158",99,100,1,0,177,276,2,301,4.98e-64,202,"ATPF1G","R1",177,276,301,2
"ATPF1G","SRR7910035.23984983",99,100,1,0,145,244,2,301,5.2e-64,202,"ATPF1G","R1",145,244,2,301
"ATPF1G","SRR7910035.22958996",99,100,1,0,145,244,1,300,5.2e-64,202,"ATPF1G","R1",145,244,300,1
"ATPF1G","SRR7910035.11696898",99,100,1,0,145,244,1,300,5.2e-64,202,"ATPF1G","R1",145,244,300,1
"ATPF1G","SRR7910035.9100839",100,98,0,0,1,98,6,299,5.5e-64,202,"ATPF1G","R1",1,98,6,299
"ATPF1G","SRR7910035.25907146",98,100,2,0,138,237,1,300,5.74e-64,202,"ATPF1G","R1",138,237,300,1
"ATPF1G","SRR7910035.9565053",98.99,99,1,0,139,237,1,297,5.81e-64,202,"ATPF1G","R1",139,237,1,297
"ATPF1G","SRR7910035.27098874",99,100,1,0,19,118,1,300,5.87e-64,202,"ATPF1G","R1",19,118,300,1
"ATPF1G","SRR7910035.16697981",96,100,4,0,88,187,1,300,6.13e-64,202,"ATPF1G","R1",88,187,1,300
"ATPF1G","SRR7910035.7561265",96.939,98,3,0,112,209,2,295,6.76e-64,202,"ATPF1G","R1",112,209,2,295
"ATPF1G","SRR7910035.15203022",96.97,99,3,0,131,229,1,297,6.91e-64,202,"ATPF1G","R1",131,229,297,1
"ATPF1G","SRR7910035.5785080",99,100,1,0,147,246,1,300,6.98e-64,202,"ATPF1G","R1",147,246,300,1
"ATPF1G","SRR7910035.7698323",100,100,0,0,181,280,2,301,7.21e-64,202,"ATPF1G","R1",181,280,301,2
"ATPF1G","SRR7910035.15489764",99,100,1,0,164,263,2,301,7.62e-64,202,"ATPF1G","R1",164,263,2,301
"ATPF1G","SRR7910035.7954757",99,100,1,0,164,263,1,300,7.62e-64,202,"ATPF1G","R1",164,263,300,1
"ATPF1G","SRR7910035.12467287",98.99,99,1,0,140,238,3,299,7.79e-64,202,"ATPF1G","R1",140,238,3,299
"ATPF1G","SRR7910035.10055655",98.99,99,1,0,141,239,3,299,7.79e-64,202,"ATPF1G","R1",141,239,3,299
"ATPF1G","SRR7910035.10298330",100,100,0,0,205,304,1,300,8.04e-64,202,"ATPF1G","R1",205,304,300,1
"ATPF1G","SRR7910035.2382804",100,100,0,0,205,304,2,301,8.04e-64,202,"ATPF1G","R1",205,304,301,2
"ATPF1G","SRR7910035.2234718",98,100,2,0,21,120,1,300,8.4e-64,202,"ATPF1G","R1",21,120,300,1
"ATPF1G","SRR7910035.28088326",99,100,1,0,162,261,1,300,8.59e-64,202,"ATPF1G","R1",162,261,1,300
"ATPF1G","SRR7910035.19813993",98,100,2,0,152,251,2,301,8.78e-64,202,"ATPF1G","R1",152,251,301,2
"ATPF1G","SRR7910035.569708",98,100,2,0,170,269,1,300,8.78e-64,202,"ATPF1G","R1",170,269,300,1
"ATPF1G","SRR7910035.11261951",100,100,0,0,204,303,1,300,8.87e-64,202,"ATPF1G","R1",204,303,1,300
"ATPF1G","SRR7910035.10707786",98,100,2,0,174,273,1,300,9.27e-64,202,"ATPF1G","R1",174,273,1,300
"ATPF1G","SRR7910035.16620768",99,100,1,0,163,262,2,301,9.47e-64,202,"ATPF1G","R1",163,262,301,2
"ATPF1G","SRR7910035.9333278",99,100,1,0,163,262,1,300,9.47e-64,202,"ATPF1G","R1",163,262,300,1
"ATPF1G","SRR7910035.24712056",99,100,1,0,165,264,1,300,9.89e-64,202,"ATPF1G","R1",165,264,1,300
"ATPF1G","SRR7910035.23356575",99,100,1,0,165,264,1,300,9.89e-64,202,"ATPF1G","R1",165,264,300,1
"ATPF1G","SRR7910035.21958866",99,100,1,0,165,264,2,301,9.89e-64,202,"ATPF1G","R1",165,264,301,2
"ATPF1G","SRR7910035.26748258",98.99,99,1,0,175,273,3,299,1.06e-63,202,"ATPF1G","R1",175,273,299,3
"ATPF1G","SRR7910035.13377600",96,100,4,0,119,218,1,300,1.16e-63,201,"ATPF1G","R1",119,218,300,1
"ATPF1G","SRR7910035.9744063",98.99,99,1,0,153,251,3,299,1.22e-63,201,"ATPF1G","R1",153,251,299,3
"ATPF1G","SRR7910035.25602300",98.99,99,1,0,173,271,3,299,1.27e-63,201,"ATPF1G","R1",173,271,299,3
"ATPF1G","SRR7910035.8625050",95.96,99,4,0,43,141,3,299,1.42e-63,201,"ATPF1G","R1",43,141,299,3
"ATPF1G","SRR7910035.13283193",98.99,99,1,0,154,252,3,299,1.43e-63,201,"ATPF1G","R1",154,252,299,3
"ATPF1G","SRR7910035.20210341",97,100,3,0,33,132,1,300,1.46e-63,201,"ATPF1G","R1",33,132,1,300
"ATPF1G","SRR7910035.20900526",98.99,99,1,0,171,269,3,299,1.55e-63,201,"ATPF1G","R1",171,269,299,3
"ATPF1G","SRR7910035.25471202",98.99,99,1,0,144,242,3,299,1.7e-63,201,"ATPF1G","R1",144,242,3,299
"ATPF1G","SRR7910035.18388071",98.99,99,1,0,151,249,3,299,1.78e-63,201,"ATPF1G","R1",151,249,3,299
"ATPF1G","SRR7910035.2971268",97.98,99,2,0,10,108,3,299,1.86e-63,201,"ATPF1G","R1",10,108,3,299
"ATPF1G","SRR7910035.13365400",100,99,0,0,207,305,2,298,1.92e-63,201,"ATPF1G","R1",207,305,2,298
"ATPF1G","SRR7910035.8011072",97.98,99,2,0,8,106,1,297,1.94e-63,201,"ATPF1G","R1",8,106,297,1
"ATPF1G","SRR7910035.56490",98.99,99,1,0,176,274,3,299,1.96e-63,201,"ATPF1G","R1",176,274,3,299
"ATPF1G","SRR7910035.27473168",100,99,0,0,207,305,5,301,1.98e-63,201,"ATPF1G","R1",207,305,301,5
"ATPF1G","SRR7910035.26010385",100,99,0,0,207,305,3,299,1.98e-63,201,"ATPF1G","R1",207,305,299,3
"ATPF1G","SRR7910035.17869653",98.99,99,1,0,170,268,3,299,2.03e-63,201,"ATPF1G","R1",170,268,3,299
"ATPF1G","SRR7910035.1948988",98.99,99,1,0,3,101,3,299,2.05e-63,201,"ATPF1G","R1",3,101,299,3
"ATPF1G","SRR7910035.7894922",98.99,99,1,0,148,246,3,299,2.07e-63,201,"ATPF1G","R1",148,246,3,299
"ATPF1G","SRR7910035.8671313",99,100,1,0,180,279,2,301,2.17e-63,201,"ATPF1G","R1",180,279,2,301
"ATPF1G","SRR7910035.12818415",98.99,99,1,0,149,247,2,298,2.17e-63,201,"ATPF1G","R1",149,247,2,298
"ATPF1G","SRR7910035.6010100",98.99,99,1,0,149,247,2,298,2.17e-63,201,"ATPF1G","R1",149,247,2,298
"ATPF1G","SRR7910035.25971071",97.98,99,2,0,140,238,3,299,2.34e-63,201,"ATPF1G","R1",140,238,299,3
"ATPF1G","SRR7910035.20083573",100,97,0,0,1,97,3,293,2.41e-63,201,"ATPF1G","R1",1,97,293,3
"ATPF1G","SRR7910035.18589260",100,97,0,0,1,97,3,293,2.41e-63,201,"ATPF1G","R1",1,97,293,3
"ATPF1G","SRR7910035.22288817",100,100,0,0,194,293,2,301,2.44e-63,201,"ATPF1G","R1",194,293,2,301
"ATPF1G","SRR7910035.14869023",98.99,99,1,0,169,267,3,299,2.44e-63,201,"ATPF1G","R1",169,267,299,3
"ATPF1G","SRR7910035.9903194",98.99,99,1,0,177,275,3,299,2.61e-63,201,"ATPF1G","R1",177,275,299,3
"ATPF1G","SRR7910035.5403274",98.99,99,1,0,177,275,3,299,2.61e-63,201,"ATPF1G","R1",177,275,3,299
"ATPF1G","SRR7910035.1002318",98.99,99,1,0,178,276,3,299,2.61e-63,201,"ATPF1G","R1",178,276,3,299
"ATPF1G","SRR7910035.15471799",96.97,99,3,0,132,230,1,297,2.69e-63,201,"ATPF1G","R1",132,230,1,297
"ATPF1G","SRR7910035.7601273",100,99,0,0,206,304,2,298,2.72e-63,201,"ATPF1G","R1",206,304,2,298
"ATPF1G","SRR7910035.21909932",98.99,99,1,0,178,276,2,298,2.84e-63,201,"ATPF1G","R1",178,276,298,2
"ATPF1G","SRR7910035.14687563",98.99,99,1,0,147,245,2,298,2.88e-63,201,"ATPF1G","R1",147,245,2,298
"ATPF1G","SRR7910035.3003635",98.99,99,1,0,147,245,3,299,2.97e-63,201,"ATPF1G","R1",147,245,3,299
"ATPF1G","SRR7910035.7511241",98.99,99,1,0,160,258,3,299,3.2e-63,201,"ATPF1G","R1",160,258,3,299
"ATPF1G","SRR7910035.4189684",98.99,99,1,0,160,258,3,299,3.2e-63,201,"ATPF1G","R1",160,258,3,299
"ATPF1G","SRR7910035.21172766",100,100,0,0,193,292,2,301,3.27e-63,200,"ATPF1G","R1",193,292,2,301
"ATPF1G","SRR7910035.8518223",100,100,0,0,193,292,1,300,3.27e-63,200,"ATPF1G","R1",193,292,1,300
"ATPF1G","SRR7910035.5851254",100,100,0,0,197,296,1,300,3.35e-63,200,"ATPF1G","R1",197,296,300,1
"ATPF1G","SRR7910035.4852102",100,100,0,0,198,297,1,300,3.35e-63,200,"ATPF1G","R1",198,297,1,300
"ATPF1G","SRR7910035.20543570",99,100,1,0,183,282,2,301,3.53e-63,200,"ATPF1G","R1",183,282,2,301
