"qseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore","gene","mate","qstart_raw","qend_raw","sstart_raw","send_raw","q_span_aa","s_span_nt","expected_nt_span","span_matches_3x"
"TAC102","SRR7910035.10330268",100,99,0,0,48,146,3,299,4.13e-60,206,"TAC102","R1",48,146,299,3,99,297,297,TRUE
"TAC102","SRR7910035.2013874",100,100,0,0,298,397,2,301,4.13e-60,206,"TAC102","R1",298,397,301,2,100,300,300,TRUE
"TAC102","SRR7910035.4809017",100,100,0,0,297,396,2,301,4.34e-60,206,"TAC102","R1",297,396,301,2,100,300,300,TRUE
"TAC102","SRR7910035.12454559",100,98,0,0,808,905,3,296,4.38e-60,206,"TAC102","R1",808,905,296,3,98,294,294,TRUE
"TAC102","SRR7910035.26780049",100,99,0,0,45,143,3,299,4.43e-60,206,"TAC102","R1",45,143,299,3,99,297,297,TRUE
"TAC102","SRR7910035.5748575",100,100,0,0,299,398,2,301,4.43e-60,206,"TAC102","R1",299,398,2,301,100,300,300,TRUE
"TAC102","SRR7910035.1871613",99,100,1,0,269,368,2,301,4.61e-60,206,"TAC102","R1",269,368,301,2,100,300,300,TRUE
"TAC102","SRR7910035.5654003",98.99,99,1,0,241,339,3,299,4.65e-60,206,"TAC102","R1",241,339,299,3,99,297,297,TRUE
"TAC102","SRR7910035.2726317",98.99,99,1,0,241,339,3,299,4.65e-60,206,"TAC102","R1",241,339,299,3,99,297,297,TRUE
"TAC102","SRR7910035.4267801",97.98,99,2,0,251,349,2,298,4.94e-60,206,"TAC102","R1",251,349,298,2,99,297,297,TRUE
"TAC102","SRR7910035.879699",98.99,99,1,0,238,336,3,299,4.94e-60,206,"TAC102","R1",238,336,3,299,99,297,297,TRUE
"TAC102","SRR7910035.8051314",99,100,1,0,401,500,2,301,4.99e-60,206,"TAC102","R1",401,500,2,301,100,300,300,TRUE
"TAC102","SRR7910035.15332612",98.99,99,1,0,413,511,3,299,5.2e-60,206,"TAC102","R1",413,511,299,3,99,297,297,TRUE
"TAC102","SRR7910035.24353960",100,99,0,0,289,387,5,301,5.46e-60,206,"TAC102","R1",289,387,5,301,99,297,297,TRUE
"TAC102","SRR7910035.10309194",100,100,0,0,67,166,1,300,5.46e-60,206,"TAC102","R1",67,166,300,1,100,300,300,TRUE
"TAC102","SRR7910035.1834775",100,99,0,0,38,136,2,298,5.62e-60,205,"TAC102","R1",38,136,2,298,99,297,297,TRUE
"TAC102","SRR7910035.14844252",99,100,1,0,203,302,2,301,5.68e-60,206,"TAC102","R1",203,302,301,2,100,300,300,TRUE
"TAC102","SRR7910035.207928",100,99,0,0,400,498,3,299,5.68e-60,206,"TAC102","R1",400,498,3,299,99,297,297,TRUE
"TAC102","SRR7910035.5899111",100,99,0,0,42,140,3,299,5.74e-60,206,"TAC102","R1",42,140,299,3,99,297,297,TRUE
"TAC102","SRR7910035.3734357",100,99,0,0,38,136,2,298,5.8e-60,205,"TAC102","R1",38,136,298,2,99,297,297,TRUE
"TAC102","SRR7910035.176866",99,100,1,0,51,150,2,301,6.1e-60,205,"TAC102","R1",51,150,2,301,100,300,300,TRUE
"TAC102","SRR7910035.6757065",100,100,0,0,68,167,2,301,6.28e-60,205,"TAC102","R1",68,167,2,301,100,300,300,TRUE
"TAC102","SRR7910035.3885342",98.99,99,1,0,231,329,3,299,6.28e-60,205,"TAC102","R1",231,329,299,3,99,297,297,TRUE
"TAC102","SRR7910035.3400393",100,100,0,0,68,167,1,300,6.28e-60,205,"TAC102","R1",68,167,300,1,100,300,300,TRUE
"TAC102","SRR7910035.6454750",100,100,0,0,318,417,1,300,6.54e-60,205,"TAC102","R1",318,417,1,300,100,300,300,TRUE
"TAC102","SRR7910035.2472322",100,99,0,0,54,152,3,299,6.54e-60,205,"TAC102","R1",54,152,299,3,99,297,297,TRUE
"TAC102","SRR7910035.5047871",97.98,99,2,0,263,361,3,299,6.6e-60,205,"TAC102","R1",263,361,299,3,99,297,297,TRUE
"TAC102","SRR7910035.13541798",100,95,0,0,840,934,17,301,6.67e-60,205,"TAC102","R1",840,934,301,17,95,285,285,TRUE
"TAC102","SRR7910035.8134077",100,99,0,0,290,388,3,299,7.3e-60,205,"TAC102","R1",290,388,299,3,99,297,297,TRUE
"TAC102","SRR7910035.5096542",100,99,0,0,290,388,3,299,7.3e-60,205,"TAC102","R1",290,388,299,3,99,297,297,TRUE
"TAC102","SRR7910035.15047131",99,100,1,0,48,147,2,301,7.52e-60,205,"TAC102","R1",48,147,2,301,100,300,300,TRUE
"TAC102","SRR7910035.4371222",98.99,99,1,0,234,332,3,299,7.67e-60,205,"TAC102","R1",234,332,3,299,99,297,297,TRUE
"TAC102","SRR7910035.12044657",98,100,2,0,222,321,1,300,7.75e-60,205,"TAC102","R1",222,321,1,300,100,300,300,TRUE
"TAC102","SRR7910035.24949791",100,99,0,0,35,133,2,298,7.99e-60,205,"TAC102","R1",35,133,298,2,99,297,297,TRUE
"TAC102","SRR7910035.14674111",100,99,0,0,35,133,3,299,7.99e-60,205,"TAC102","R1",35,133,299,3,99,297,297,TRUE
"TAC102","SRR7910035.24293655",98,100,2,0,229,328,2,301,8.07e-60,205,"TAC102","R1",229,328,2,301,100,300,300,TRUE
"TAC102","SRR7910035.21837777",98.99,99,1,0,268,366,3,299,8.23e-60,205,"TAC102","R1",268,366,3,299,99,297,297,TRUE
"TAC102","SRR7910035.5751978",98.99,99,1,0,268,366,3,299,8.23e-60,205,"TAC102","R1",268,366,3,299,99,297,297,TRUE
"TAC102","SRR7910035.15388043",98.99,99,1,0,229,327,3,299,8.48e-60,205,"TAC102","R1",229,327,299,3,99,297,297,TRUE
"TAC102","SRR7910035.6195782",100,99,0,0,36,134,1,297,8.9e-60,205,"TAC102","R1",36,134,1,297,99,297,297,TRUE
"TAC102","SRR7910035.25990512",98.99,99,1,0,280,378,3,299,9e-60,205,"TAC102","R1",280,378,299,3,99,297,297,TRUE
"TAC102","SRR7910035.8623892",98.99,99,1,0,282,380,3,299,9e-60,205,"TAC102","R1",282,380,299,3,99,297,297,TRUE
"TAC102","SRR7910035.26352705",98.99,99,1,0,250,348,1,297,9.1e-60,205,"TAC102","R1",250,348,1,297,99,297,297,TRUE
"TAC102","SRR7910035.27850694",98.99,99,1,0,267,365,3,299,9.19e-60,205,"TAC102","R1",267,365,299,3,99,297,297,TRUE
"TAC102","SRR7910035.14742230",98.99,99,1,0,267,365,3,299,9.19e-60,205,"TAC102","R1",267,365,299,3,99,297,297,TRUE
"TAC102","SRR7910035.20414108",98.99,99,1,0,281,379,3,299,9.28e-60,205,"TAC102","R1",281,379,299,3,99,297,297,TRUE
"TAC102","SRR7910035.13532673",98.99,99,1,0,281,379,2,298,9.28e-60,205,"TAC102","R1",281,379,2,298,99,297,297,TRUE
"TAC102","SRR7910035.8684276",98.99,99,1,0,281,379,2,298,9.28e-60,205,"TAC102","R1",281,379,2,298,99,297,297,TRUE
"TAC102","SRR7910035.10163299",98.99,99,1,0,262,360,3,299,9.37e-60,205,"TAC102","R1",262,360,299,3,99,297,297,TRUE
"TAC102","SRR7910035.26970514",100,99,0,0,41,139,3,299,9.47e-60,205,"TAC102","R1",41,139,299,3,99,297,297,TRUE
"TAC102","SRR7910035.24356176",100,100,0,0,437,536,2,301,9.66e-60,205,"TAC102","R1",437,536,2,301,100,300,300,TRUE
"TAC102","SRR7910035.23753205",100,100,0,0,437,536,1,300,9.66e-60,205,"TAC102","R1",437,536,1,300,100,300,300,TRUE
"TAC102","SRR7910035.8121456",100,100,0,0,358,457,2,301,9.75e-60,205,"TAC102","R1",358,457,2,301,100,300,300,TRUE
"TAC102","SRR7910035.4385928",100,100,0,0,76,175,1,300,9.75e-60,205,"TAC102","R1",76,175,300,1,100,300,300,TRUE
"TAC102","SRR7910035.10965638",100,99,0,0,57,155,2,298,9.85e-60,205,"TAC102","R1",57,155,298,2,99,297,297,TRUE
"TAC102","SRR7910035.14077483",98.99,99,1,0,223,321,2,298,9.95e-60,205,"TAC102","R1",223,321,2,298,99,297,297,TRUE
"TAC102","SRR7910035.18289573",100,100,0,0,61,160,2,301,1.01e-59,205,"TAC102","R1",61,160,301,2,100,300,300,TRUE
"TAC102","SRR7910035.15762148",99,100,1,0,19,118,1,300,1.01e-59,205,"TAC102","R1",19,118,300,1,100,300,300,TRUE
"TAC102","SRR7910035.14234005",100,100,0,0,61,160,2,301,1.01e-59,205,"TAC102","R1",61,160,301,2,100,300,300,TRUE
"TAC102","SRR7910035.4225637",100,99,0,0,295,393,3,299,1.04e-59,205,"TAC102","R1",295,393,299,3,99,297,297,TRUE
"TAC102","SRR7910035.23982345",98.99,99,1,0,234,332,2,298,1.06e-59,205,"TAC102","R1",234,332,298,2,99,297,297,TRUE
"TAC102","SRR7910035.8144534",98.99,99,1,0,225,323,3,299,1.06e-59,205,"TAC102","R1",225,323,299,3,99,297,297,TRUE
"TAC102","SRR7910035.6954594",99,100,1,0,47,146,2,301,1.06e-59,205,"TAC102","R1",47,146,301,2,100,300,300,TRUE
"TAC102","SRR7910035.2284802",98.99,99,1,0,404,502,3,299,1.06e-59,205,"TAC102","R1",404,502,3,299,99,297,297,TRUE
"TAC102","SRR7910035.13363772",100,100,0,0,317,416,1,300,1.07e-59,205,"TAC102","R1",317,416,1,300,100,300,300,TRUE
"TAC102","SRR7910035.28195715",100,99,0,0,39,137,2,298,1.08e-59,205,"TAC102","R1",39,137,298,2,99,297,297,TRUE
"TAC102","SRR7910035.17146304",100,99,0,0,39,137,3,299,1.08e-59,205,"TAC102","R1",39,137,3,299,99,297,297,TRUE
"TAC102","SRR7910035.7813623",98.99,99,1,0,261,359,2,298,1.09e-59,205,"TAC102","R1",261,359,298,2,99,297,297,TRUE
"TAC102","SRR7910035.18580830",100,99,0,0,296,394,3,299,1.1e-59,204,"TAC102","R1",296,394,3,299,99,297,297,TRUE
"TAC102","SRR7910035.4055120",100,99,0,0,296,394,3,299,1.1e-59,204,"TAC102","R1",296,394,3,299,99,297,297,TRUE
"TAC102","SRR7910035.11406950",98.99,99,1,0,224,322,3,299,1.12e-59,204,"TAC102","R1",224,322,299,3,99,297,297,TRUE
"TAC102","SRR7910035.7934862",98.99,99,1,0,224,322,3,299,1.12e-59,204,"TAC102","R1",224,322,299,3,99,297,297,TRUE
"TAC102","SRR7910035.15188768",99,100,1,0,20,119,2,301,1.14e-59,204,"TAC102","R1",20,119,301,2,100,300,300,TRUE
"TAC102","SRR7910035.10040133",99,100,1,0,53,152,1,300,1.14e-59,204,"TAC102","R1",53,152,1,300,100,300,300,TRUE
"TAC102","SRR7910035.11387220",99,100,1,0,202,301,2,301,1.17e-59,204,"TAC102","R1",202,301,2,301,100,300,300,TRUE
"TAC102","SRR7910035.19818522",100,100,0,0,393,492,2,301,1.19e-59,204,"TAC102","R1",393,492,2,301,100,300,300,TRUE
"TAC102","SRR7910035.17086818",100,100,0,0,352,451,2,301,1.19e-59,204,"TAC102","R1",352,451,2,301,100,300,300,TRUE
"TAC102","SRR7910035.14018453",98.99,99,1,0,206,304,1,297,1.19e-59,204,"TAC102","R1",206,304,1,297,99,297,297,TRUE
"TAC102","SRR7910035.2733802",100,100,0,0,393,492,1,300,1.19e-59,204,"TAC102","R1",393,492,1,300,100,300,300,TRUE
"TAC102","SRR7910035.1695299",99,100,1,0,43,142,1,300,1.19e-59,204,"TAC102","R1",43,142,1,300,100,300,300,TRUE
"TAC102","SRR7910035.18616861",98.99,99,1,0,209,307,1,297,1.21e-59,204,"TAC102","R1",209,307,1,297,99,297,297,TRUE
"TAC102","SRR7910035.19601690",98.99,99,1,0,286,384,1,297,1.24e-59,204,"TAC102","R1",286,384,1,297,99,297,297,TRUE
"TAC102","SRR7910035.4845433",98.99,99,1,0,286,384,1,297,1.24e-59,204,"TAC102","R1",286,384,1,297,99,297,297,TRUE
"TAC102","SRR7910035.24460629",97.98,99,2,0,252,350,3,299,1.25e-59,204,"TAC102","R1",252,350,3,299,99,297,297,TRUE
"TAC102","SRR7910035.14726872",100,100,0,0,445,544,1,300,1.25e-59,204,"TAC102","R1",445,544,1,300,100,300,300,TRUE
"TAC102","SRR7910035.9291751",98.99,99,1,0,210,308,3,299,1.25e-59,204,"TAC102","R1",210,308,3,299,99,297,297,TRUE
"TAC102","SRR7910035.8081977",98,100,2,0,417,516,2,301,1.26e-59,204,"TAC102","R1",417,516,301,2,100,300,300,TRUE
"TAC102","SRR7910035.23516795",100,99,0,0,291,389,2,298,1.28e-59,204,"TAC102","R1",291,389,2,298,99,297,297,TRUE
"TAC102","SRR7910035.10160182",99,100,1,0,45,144,1,300,1.28e-59,204,"TAC102","R1",45,144,1,300,100,300,300,TRUE
"TAC102","SRR7910035.27595825",100,100,0,0,346,445,2,301,1.3e-59,204,"TAC102","R1",346,445,301,2,100,300,300,TRUE
"TAC102","SRR7910035.25223059",100,100,0,0,347,446,1,300,1.3e-59,204,"TAC102","R1",347,446,1,300,100,300,300,TRUE
"TAC102","SRR7910035.9367776",98.99,99,1,0,224,322,2,298,1.3e-59,204,"TAC102","R1",224,322,298,2,99,297,297,TRUE
"TAC102","SRR7910035.19227587",98,100,2,0,230,329,2,301,1.32e-59,204,"TAC102","R1",230,329,301,2,100,300,300,TRUE
"TAC102","SRR7910035.15071888",99,100,1,0,40,139,2,301,1.32e-59,204,"TAC102","R1",40,139,2,301,100,300,300,TRUE
"TAC102","SRR7910035.9825653",99,100,1,0,22,121,2,301,1.34e-59,204,"TAC102","R1",22,121,301,2,100,300,300,TRUE
"TAC102","SRR7910035.26546165",100,99,0,0,293,391,3,299,1.36e-59,204,"TAC102","R1",293,391,3,299,99,297,297,TRUE
"TAC102","SRR7910035.25806225",100,99,0,0,293,391,3,299,1.36e-59,204,"TAC102","R1",293,391,3,299,99,297,297,TRUE
"TAC102","SRR7910035.23418974",100,100,0,0,353,452,1,300,1.4e-59,204,"TAC102","R1",353,452,1,300,100,300,300,TRUE
"TAC102","SRR7910035.16237852",100,100,0,0,354,453,1,300,1.4e-59,204,"TAC102","R1",354,453,1,300,100,300,300,TRUE
"TAC102","SRR7910035.11941806",100,100,0,0,353,452,1,300,1.4e-59,204,"TAC102","R1",353,452,1,300,100,300,300,TRUE
"TAC102","SRR7910035.4944350",100,100,0,0,354,453,1,300,1.4e-59,204,"TAC102","R1",354,453,1,300,100,300,300,TRUE
"TAC102","SRR7910035.25926557",100,100,0,0,394,493,1,300,1.41e-59,204,"TAC102","R1",394,493,1,300,100,300,300,TRUE
"TAC102","SRR7910035.20538010",100,100,0,0,340,439,2,301,1.41e-59,204,"TAC102","R1",340,439,301,2,100,300,300,TRUE
"TAC102","SRR7910035.10369357",100,100,0,0,340,439,1,300,1.41e-59,204,"TAC102","R1",340,439,1,300,100,300,300,TRUE
"TAC102","SRR7910035.8359932",100,100,0,0,395,494,1,300,1.43e-59,204,"TAC102","R1",395,494,300,1,100,300,300,TRUE
"TAC102","SRR7910035.3868939",100,100,0,0,355,454,1,300,1.43e-59,204,"TAC102","R1",355,454,1,300,100,300,300,TRUE
"TAC102","SRR7910035.22584542",100,100,0,0,356,455,2,301,1.44e-59,204,"TAC102","R1",356,455,2,301,100,300,300,TRUE
"TAC102","SRR7910035.3699752",100,99,0,0,58,156,3,299,1.45e-59,204,"TAC102","R1",58,156,299,3,99,297,297,TRUE
"TAC102","SRR7910035.5929241",100,99,0,0,433,531,3,299,1.47e-59,204,"TAC102","R1",433,531,299,3,99,297,297,TRUE
"TAC102","SRR7910035.27812687",97.98,99,2,0,265,363,3,299,1.47e-59,204,"TAC102","R1",265,363,299,3,99,297,297,TRUE
"TAC102","SRR7910035.9709118",98,100,2,0,269,368,1,300,1.48e-59,204,"TAC102","R1",269,368,1,300,100,300,300,TRUE
"TAC102","SRR7910035.27402424",100,98,0,0,53,150,1,294,1.5e-59,204,"TAC102","R1",53,150,1,294,98,294,294,TRUE
"TAC102","SRR7910035.21022940",98,100,2,0,232,331,1,300,1.5e-59,204,"TAC102","R1",232,331,300,1,100,300,300,TRUE
"TAC102","SRR7910035.14250236",98.99,99,1,0,222,320,2,298,1.51e-59,204,"TAC102","R1",222,320,298,2,99,297,297,TRUE
"TAC102","SRR7910035.7526720",100,99,0,0,433,531,3,299,1.51e-59,204,"TAC102","R1",433,531,3,299,99,297,297,TRUE
"TAC102","SRR7910035.25865140",100,100,0,0,64,163,1,300,1.53e-59,204,"TAC102","R1",64,163,1,300,100,300,300,TRUE
"TAC102","SRR7910035.11354902",100,100,0,0,63,162,2,301,1.53e-59,204,"TAC102","R1",63,162,2,301,100,300,300,TRUE
"TAC102","SRR7910035.19103104",97.98,99,2,0,237,335,3,299,1.56e-59,204,"TAC102","R1",237,335,299,3,99,297,297,TRUE
"TAC102","SRR7910035.25740267",99,100,1,0,31,130,1,300,1.58e-59,204,"TAC102","R1",31,130,300,1,100,300,300,TRUE
"TAC102","SRR7910035.11552775",99,100,1,0,31,130,1,300,1.58e-59,204,"TAC102","R1",31,130,1,300,100,300,300,TRUE
"TAC102","SRR7910035.10966908",99,100,1,0,31,130,1,300,1.58e-59,204,"TAC102","R1",31,130,300,1,100,300,300,TRUE
"TAC102","SRR7910035.6499016",98.99,99,1,0,284,382,2,298,1.59e-59,204,"TAC102","R1",284,382,2,298,99,297,297,TRUE
"TAC102","SRR7910035.1969281",98.99,99,1,0,284,382,3,299,1.59e-59,204,"TAC102","R1",284,382,3,299,99,297,297,TRUE
"TAC102","SRR7910035.20466121",100,100,0,0,73,172,2,301,1.61e-59,204,"TAC102","R1",73,172,2,301,100,300,300,TRUE
"TAC102","SRR7910035.20409286",100,100,0,0,73,172,1,300,1.61e-59,204,"TAC102","R1",73,172,300,1,100,300,300,TRUE
"TAC102","SRR7910035.24612228",97,100,3,0,263,362,2,301,1.62e-59,204,"TAC102","R1",263,362,2,301,100,300,300,TRUE
"TAC102","SRR7910035.4642267",98.969,97,1,0,817,913,3,293,1.64e-59,204,"TAC102","R1",817,913,293,3,97,291,291,TRUE
"TAC102","SRR7910035.5366339",99,100,1,0,33,132,1,300,1.64e-59,204,"TAC102","R1",33,132,1,300,100,300,300,TRUE
"TAC102","SRR7910035.27490946",98.99,99,1,0,227,325,3,299,1.66e-59,204,"TAC102","R1",227,325,3,299,99,297,297,TRUE
"TAC102","SRR7910035.11863220",100,99,0,0,298,396,2,298,1.69e-59,204,"TAC102","R1",298,396,2,298,99,297,297,TRUE
"TAC102","SRR7910035.23565771",100,99,0,0,297,395,2,298,1.69e-59,204,"TAC102","R1",297,395,2,298,99,297,297,TRUE
"TAC102","SRR7910035.6285031",100,98,0,0,47,144,3,296,1.7e-59,204,"TAC102","R1",47,144,3,296,98,294,294,TRUE
"TAC102","SRR7910035.26539055",100,99,0,0,299,397,2,298,1.72e-59,204,"TAC102","R1",299,397,2,298,99,297,297,TRUE
"TAC102","SRR7910035.15147487",98,100,2,0,208,307,1,300,1.72e-59,204,"TAC102","R1",208,307,1,300,100,300,300,TRUE
"TAC102","SRR7910035.22902401",99,100,1,0,217,316,2,301,1.74e-59,204,"TAC102","R1",217,316,2,301,100,300,300,TRUE
"TAC102","SRR7910035.10890942",100,99,0,0,300,398,3,299,1.74e-59,204,"TAC102","R1",300,398,299,3,99,297,297,TRUE
"TAC102","SRR7910035.8831445",99,100,1,0,217,316,2,301,1.74e-59,204,"TAC102","R1",217,316,2,301,100,300,300,TRUE
"TAC102","SRR7910035.1727619",100,99,0,0,300,398,3,299,1.74e-59,204,"TAC102","R1",300,398,3,299,99,297,297,TRUE
"TAC102","SRR7910035.23989954",98.99,99,1,0,285,383,2,298,1.78e-59,204,"TAC102","R1",285,383,298,2,99,297,297,TRUE
"TAC102","SRR7910035.18997802",99,100,1,0,78,177,2,301,1.78e-59,204,"TAC102","R1",78,177,2,301,100,300,300,TRUE
"TAC102","SRR7910035.3538301",98.99,99,1,0,270,368,3,299,1.78e-59,204,"TAC102","R1",270,368,299,3,99,297,297,TRUE
"TAC102","SRR7910035.28097798",97.98,99,2,0,819,917,3,299,1.81e-59,204,"TAC102","R1",819,917,299,3,99,297,297,TRUE
"TAC102","SRR7910035.2174535",97.98,99,2,0,811,909,2,298,1.81e-59,204,"TAC102","R1",811,909,2,298,99,297,297,TRUE
"TAC102","SRR7910035.21488905",98.958,96,1,0,839,934,13,300,1.85e-59,204,"TAC102","R1",839,934,300,13,96,288,288,TRUE
"TAC102","SRR7910035.13340758",100,99,0,0,301,399,2,298,1.92e-59,204,"TAC102","R1",301,399,2,298,99,297,297,TRUE
"TAC102","SRR7910035.14389581",100,99,0,0,431,529,3,299,1.94e-59,204,"TAC102","R1",431,529,3,299,99,297,297,TRUE
"TAC102","SRR7910035.5974382",100,99,0,0,431,529,2,298,1.94e-59,204,"TAC102","R1",431,529,2,298,99,297,297,TRUE
"TAC102","SRR7910035.22177003",98.99,99,1,0,271,369,3,299,1.96e-59,204,"TAC102","R1",271,369,299,3,99,297,297,TRUE
"TAC102","SRR7910035.18685541",98.99,99,1,0,56,154,2,298,2.02e-59,204,"TAC102","R1",56,154,2,298,99,297,297,TRUE
"TAC102","SRR7910035.9473400",98.99,99,1,0,276,374,2,298,2.06e-59,204,"TAC102","R1",276,374,2,298,99,297,297,TRUE
"TAC102","SRR7910035.17243307",99,100,1,0,1,100,2,301,2.08e-59,204,"TAC102","R1",1,100,301,2,100,300,300,TRUE
"TAC102","SRR7910035.7412463",99,100,1,0,1,100,1,300,2.08e-59,204,"TAC102","R1",1,100,300,1,100,300,300,TRUE
"TAC102","SRR7910035.169406",99,100,1,0,1,100,1,300,2.08e-59,204,"TAC102","R1",1,100,300,1,100,300,300,TRUE
"TAC102","SRR7910035.1470286",100,99,0,0,59,157,3,299,2.11e-59,204,"TAC102","R1",59,157,299,3,99,297,297,TRUE
"TAC102","SRR7910035.22583440",100,100,0,0,441,540,1,300,2.15e-59,204,"TAC102","R1",441,540,1,300,100,300,300,TRUE
"TAC102","SRR7910035.12009605",100,100,0,0,316,415,2,301,2.19e-59,204,"TAC102","R1",316,415,2,301,100,300,300,TRUE
"TAC102","SRR7910035.18531907",98,100,2,0,281,380,2,301,2.24e-59,204,"TAC102","R1",281,380,301,2,100,300,300,TRUE
"TAC102","SRR7910035.25749561",98.99,99,1,0,275,373,3,299,2.3e-59,204,"TAC102","R1",275,373,3,299,99,297,297,TRUE
"TAC102","SRR7910035.18391019",98.99,99,1,0,275,373,3,299,2.3e-59,204,"TAC102","R1",275,373,299,3,99,297,297,TRUE
"TAC102","SRR7910035.12505360",98.99,99,1,0,275,373,3,299,2.3e-59,204,"TAC102","R1",275,373,299,3,99,297,297,TRUE
"TAC102","SRR7910035.11262707",98.99,99,1,0,275,373,3,299,2.3e-59,204,"TAC102","R1",275,373,299,3,99,297,297,TRUE
"TAC102","SRR7910035.2894953",98.99,99,1,0,275,373,3,299,2.3e-59,204,"TAC102","R1",275,373,299,3,99,297,297,TRUE
"TAC102","SRR7910035.25754747",99,100,1,0,193,292,1,300,2.33e-59,204,"TAC102","R1",193,292,1,300,100,300,300,TRUE
"TAC102","SRR7910035.13487028",99,100,1,0,193,292,2,301,2.33e-59,204,"TAC102","R1",193,292,301,2,100,300,300,TRUE
"TAC102","SRR7910035.14234255",98.99,99,1,0,51,149,2,298,2.5e-59,204,"TAC102","R1",51,149,298,2,99,297,297,TRUE
"TAC102","SRR7910035.18618214",100,100,0,0,349,448,1,300,2.55e-59,204,"TAC102","R1",349,448,300,1,100,300,300,TRUE
"TAC102","SRR7910035.22946888",100,100,0,0,388,487,1,300,2.57e-59,204,"TAC102","R1",388,487,1,300,100,300,300,TRUE
"TAC102","SRR7910035.10926583",100,100,0,0,388,487,1,300,2.57e-59,204,"TAC102","R1",388,487,300,1,100,300,300,TRUE
"TAC102","SRR7910035.25173034",100,100,0,0,439,538,2,301,2.68e-59,204,"TAC102","R1",439,538,2,301,100,300,300,TRUE
"TAC102","SRR7910035.21901969",99,100,1,0,220,319,1,300,2.68e-59,204,"TAC102","R1",220,319,300,1,100,300,300,TRUE
"TAC102","SRR7910035.21013201",96,100,4,0,830,929,1,300,2.7e-59,204,"TAC102","R1",830,929,300,1,100,300,300,TRUE
"TAC102","SRR7910035.25049254",98,100,2,0,48,147,1,300,2.76e-59,204,"TAC102","R1",48,147,300,1,100,300,300,TRUE
"TAC102","SRR7910035.12447317",100,99,0,0,301,399,2,298,2.87e-59,203,"TAC102","R1",301,399,298,2,99,297,297,TRUE
"TAC102","SRR7910035.12679767",99,100,1,0,192,291,2,301,2.9e-59,203,"TAC102","R1",192,291,301,2,100,300,300,TRUE
"TAC102","SRR7910035.4528482",99,100,1,0,339,438,1,300,2.9e-59,203,"TAC102","R1",339,438,300,1,100,300,300,TRUE
"TAC102","SRR7910035.4483542",100,100,0,0,387,486,1,300,2.93e-59,203,"TAC102","R1",387,486,1,300,100,300,300,TRUE
"TAC102","SRR7910035.25399725",99,100,1,0,200,299,2,301,3.05e-59,203,"TAC102","R1",200,299,301,2,100,300,300,TRUE
"TAC102","SRR7910035.13174326",99,100,1,0,199,298,1,300,3.05e-59,203,"TAC102","R1",199,298,1,300,100,300,300,TRUE
"TAC102","SRR7910035.4855456",98.99,99,1,0,291,389,2,298,3.07e-59,203,"TAC102","R1",291,389,2,298,99,297,297,TRUE
"TAC102","SRR7910035.28240888",97.98,99,2,0,262,360,3,299,3.08e-59,203,"TAC102","R1",262,360,299,3,99,297,297,TRUE
"TAC102","SRR7910035.26817417",98,100,2,0,203,302,1,300,3.17e-59,203,"TAC102","R1",203,302,300,1,100,300,300,TRUE
"TAC102","SRR7910035.19627616",100,100,0,0,362,461,2,301,3.17e-59,203,"TAC102","R1",362,461,301,2,100,300,300,TRUE
"TAC102","SRR7910035.12324543",99,100,1,0,296,395,2,301,3.17e-59,203,"TAC102","R1",296,395,301,2,100,300,300,TRUE
"TAC102","SRR7910035.16427456",99,100,1,0,26,125,1,300,3.2e-59,203,"TAC102","R1",26,125,1,300,100,300,300,TRUE
"TAC102","SRR7910035.14807790",98.99,99,1,0,215,313,3,299,3.24e-59,203,"TAC102","R1",215,313,3,299,99,297,297,TRUE
"TAC102","SRR7910035.4814357",100,100,0,0,334,433,2,301,3.24e-59,203,"TAC102","R1",334,433,2,301,100,300,300,TRUE
"TAC102","SRR7910035.4771331",100,100,0,0,334,433,1,300,3.24e-59,203,"TAC102","R1",334,433,1,300,100,300,300,TRUE
"TAC102","SRR7910035.15907272",98,100,2,0,204,303,2,301,3.27e-59,203,"TAC102","R1",204,303,2,301,100,300,300,TRUE
"TAC102","SRR7910035.16748794",96,100,4,0,831,930,2,301,3.47e-59,203,"TAC102","R1",831,930,2,301,100,300,300,TRUE
"TAC102","SRR7910035.20854117",99,100,1,0,341,440,2,301,3.54e-59,203,"TAC102","R1",341,440,301,2,100,300,300,TRUE
"TAC102","SRR7910035.12759888",100,99,0,0,76,174,1,297,3.54e-59,203,"TAC102","R1",76,174,1,297,99,297,297,TRUE
"TAC102","SRR7910035.4279866",99,100,1,0,449,548,1,300,3.54e-59,203,"TAC102","R1",449,548,1,300,100,300,300,TRUE
"TAC102","SRR7910035.16523222",99,100,1,0,25,124,2,301,3.61e-59,203,"TAC102","R1",25,124,301,2,100,300,300,TRUE
"TAC102","SRR7910035.4516216",99,100,1,0,356,455,1,300,3.61e-59,203,"TAC102","R1",356,455,300,1,100,300,300,TRUE
"TAC102","SRR7910035.25882338",98,100,2,0,271,370,1,300,3.72e-59,203,"TAC102","R1",271,370,300,1,100,300,300,TRUE
"TAC102","SRR7910035.21074272",100,99,0,0,76,174,3,299,3.72e-59,203,"TAC102","R1",76,174,3,299,99,297,297,TRUE
